page,name,rate,time,IP,favor,comment
20,森林,3,2023/8/19 16:30,四川,5,小说不好看，权谋儿戏一味狗血独相柳很好。剧基本还原，檀健次的相柳防风邶超出预期，三星全给檀健次，檀健次之外的戏份全部倍速。清水镇好看，后面就难看了。///杨紫演戏真灵啊，可看。/夭柳磕死我啦！相柳又俊美演技又好。乖巧的十七也很好，我两个都要！张晚意演技意外的get不到，瞎眼喜剧人可以，和女主相认、和女主当街被刺杀那两场简直以一己之力拉垮整场戏，他木呆的眼睛和微笑唇让人好难受（但我其实对演员本人挺好感的）。后面又好些了。/越来越不喜欢璟了，一边拿未婚妻膈应人一边满嘴的甜言蜜语，越发显得那甜言蜜语好腻好苍白。/天哪夭璟偷情感太重了嗑不动了，反而不配上桌的丰隆都显得清爽可爱。防风邶相柳一如既往稳定输出，一到他就一倍速。
20,禾雅,4,2024/1/16 15:33,云南,3,2?的故事，2?的演员
20,Hello It's me,4,2023/10/9 12:01,四川,19,不知为什么，看杨紫的戏就真的入戏，感同身受了！
20,放飞自我,3,2023/9/27 19:38,浙江,15,真的很喜欢相柳对女主的隐忍克制的爱意，她给过他机会，但凡相柳愿意舍下一切，就能陪着女主浪迹天涯，所以从这里就可以看出，女主也是爱相柳的，但是相柳与她之间的距离太过遥远，他背负了太多本不应该由他承担的，女主曾说害怕女孩子害怕相柳走进她的梦，便是间接地说明她是对相柳有爱意的，但是她也知道相柳是不会抛下一切跟她走的，而涂山璟并没有背负如此多的责任，并且他是能一直陪伴在她身边的，所以对小夭来说涂山璟便是最合适他的那个选择，而苍玄小时候的志向便是做天下君王，所以他与女主的感情从头就已经说明了，他们两个之间不会超过亲情之间的感情，因为君王的爱不会独属于个人，而是天下苍生。
20,包菜丝全自动,3,2024/1/7 23:04,山西,0,喜欢狐狸（瓜：你就喜欢爱撒娇能让你心软的男人
20,阳阳阳,4,2023/8/12 19:37,山东,249,好看是好看，剧情不无聊，杨紫演技也有保证，但是这个更新方式是怎么回事，非会员每天至少给更新一集吧，和会员的更新相差太大了，会员都能看30集了，非会员才只能看一半，这几个主演还不至于让我为了他们充个会员，所以扣一星吧
20,三七,4,2023/9/12 15:17,天津,3,当时实时追的但是其实没有太多感想感觉剧情soso偶像剧很少看因为檀健次看的相柳角色塑造得很好演技细腻自然是他的特点服化道还阔以导演很适合拍细腻的感情向剧情可能这就是女导演的优势吧
20,又熬了一个通宵,4,2023/7/24 20:31,陕西,1208,小六插科打诨，相柳嗜血沉稳，腹黑毒蛇x天真小话痨的设定好好嗑?
20,豆友yAcikXHzEw,3,2023/7/25 0:40,广东,0,我真的狠狠被触动了，不靠别人只靠自己，女主说出这句话的时候真的很心酸。说真的我当时很想给他们每个人一个大嘴巴子。打我女主（气气气）我现在比较欣赏的是这部剧每个人角色的人设都是立住的，后期不崩我就感谢大恩大德了。额，怎么那么多黑啊，看剧了吗？就四男追一女(*′???`*)。看到二十集有点心累了，你爱我，我爱你，你虐我，我虐你。除了情情爱爱好像没有太多吸引我的点了有个网友点醒了我，到现在看不下去了原来是因为这部剧没有深度，天天就是cpf吵架，拉踩。前期我看到的立意好像荡然无存等大结局再一起看吧……剧情一般就是一般，捂我嘴，也是一般。粉丝捂嘴再扣一星
20,Kesseler,3,2023/9/3 11:04,湖北,14,玱玹先给我出局吧你【后面看不下去了中途弃
20,咕噜米,5,2023/9/30 9:27,湖北,28,不仅非常还原小说，更是超越文字魅力的将人物和故事展现给了观众，看剧时感受到的是远胜于看小说时的痛与乐，选角完美，演的更是大于期待值的好，永远喜欢涂山璟
20,octopuso0O,3,2023/12/28 19:31,山东,1,emmm还行，女主不是苦情女，却比苦情剧女主更惨，也太苦了，观众的乳腺也是乳腺，听说有梅林虐杀赶紧跑了，我不找这个气受张晚意好看三星半
20,胖头猫,4,2024/2/29 23:01,北京,6,官配真的嗑不动啊...我只站夭柳！！
21,猫头鹰森林,未知,2024/2/9 23:56,安徽,0,三对都很好磕……
21,修行中的卵子,4,2024/1/6 23:03,浙江,3,补完了张晚意非常爽
21,釉色,5,2023/8/10 3:34,广东,2189,紫啊，香蜜之后终于等到一部你演的好看的古装了，《长相思》全体演员演技在线，剧情、服道化、音乐、运镜打光都是诚意十足的佳作！就是紫真的不能胖，古装要极瘦。
21,猛犸姑娘,4,2023/8/15 11:54,湖北,325,清水镇前后人设连续性断了，权谋幼稚，导致后半部分除了高甜时刻都一般般。但还是看得下去的，尤其各个主演都挺不错。第二季应该还是会看。
21,Audrey Z,4,2024/2/12 20:08,上海,3,虽说阿紫一直都是一个腔调去演戏，但是一点也不尬。而且帅哥很多，没事看看也是有趣的紧。这剧有点很真实，那就是位置越上的人越没有恋爱脑，人人都是利益为先。小夭求的一心人确实奢侈了，但编剧给力，安排了一个完美的叶17。加一星。唉，这结尾也挺让人伤心了
21,水逆退散,4,2023/10/2 12:42,浙江,6,冲整体选角多给一星，希望偶像剧就要有偶像剧的亚子，不管怎么样都给拾掇个人样出来。剧情全靠嘴说，没啥特别的丰满感，出了小镇以后的剧情没有那么好看了。
21,妈妈是笨蛋美人,2,2024/2/16 22:46,江苏,11,没想到张晚意演技不错啊
21,闹钟一响我就起,4,2023/7/24 21:14,重庆,1222,邓为这张脸绝对是女娲开了后门给捏的，穿着粗布衣服还那么好看，难怪洗干净一出场惊呆回春堂一家人
21,吉白,3,2024/2/25 21:51,上海,3,演员比导演努力。镜头不太讲究，建议和隔壁星汉灿烂的导演交换一下，这里的演员比较值得。
21,米。,4,2023/8/25 12:21,美国,9,好看演员演的都很好剧本还需要再打磨打磨
21,福尔摩青,3,2023/10/17 0:45,北京,7,不是，涂山璟不都快死了吗，小夭为啥不赶紧去找涂山璟，她还有时间因为相柳不见她趴在贝壳里哭？她对相柳的感情好迷啊，这要是男女对调，能忍？
21,笨鱼的猫,3,2023/9/29 9:37,上海,4,我不知道我为啥还是追了好多集，相柳吧，也不是，可能当时没啥好看的剧，这边大制作最起码还能看，莲花楼，异人之下，超异能族一出来，就没有看的欲望了
21,苏吟.,4,2023/9/26 3:53,河北,8,终于熬夜追完第一季，最后来个升华。最喜欢小夭玱玹，和相柳，他们的爱是隐忍的，深沉的，可以拿得出手的，涂山璟虽无辜但不可怜。演员演技都好好，特效、背景、音乐也好，唯一水下场景略假
21,丹人旁,3,2023/8/28 16:23,上海,49,一颗老鼠屎坏一锅粥
21,阿七,1,2023/8/2 12:28,广西,6,过程很美丽就可以
21,扶殳,5,2024/1/22 8:48,甘肃,11,虽然本来不喜欢这种类型吧，看下去居然被檀健次圈粉了当年mic还真是宝藏?
21,komo,4,2024/1/17 8:50,天津,2,梗很……编剧功力好，这类故事可以和步步惊心做对比。虽引入了夺嫡线，但整体简化弱化，功能性地充当叙事推动力，因事业线，主角们不断从A城奔赴B城，再到C城——仔细一看，原来主角们只是换了个地方谈恋爱
21,PiuPiu MoMoWu,3,2023/9/9 23:14,北京,7,在古偶里面算用脑用心的作品了
21,酸枣子,2,2024/4/21 12:42,山东,8,主演们的演技被两个小朋友完爆。
21,一颗加仑-,4,2023/8/24 12:35,浙江,53,“这世间的伤害不仅仅是以恶之名，很多伤害是以爱之名。”都在说涂山璟优柔寡断不够狠，但是小夭就是爱他内心善良柔软啊。
22,墨寁,4,2023/8/29 14:25,广东,0,前半部分在清水镇好看，后半部分当王姬了越来越无聊了，璟真是磨叽（我已经重温了无数遍啊啊啊啊，什么时候出第二季）
22,南帝?,未知,2024/1/26 18:36,四川,1,导演拉垮，编剧也不行，只有演员还能稍微顶一顶
22,初美,4,2023/9/25 0:46,上海,32,因为相柳入坑檀健次！发现宝藏男孩
22,Aurora,5,2024/1/20 19:45,上海,11,忘记打分，补个评分，现在在期待第二季中，涂山璟深情而专一，邓为的表演细腻知性，他就是涂山璟，涂山璟只是他自己，他不是其他符号式的脸谱化男二，被邓为圈粉了完全
22,青煦,3,2024/4/23 20:30,湖南,3,檀健次，好帅啊，让我对三次元白毛改观
22,天天,4,2023/8/7 21:18,广东,192,电视剧版乙游
22,扎扎扎,1,2024/3/1 0:31,河南,9,难看
22,飞船安吉拉,5,2023/8/23 5:15,北京,191,这杨紫对得起自己的名字，越来越上头
22,快乐的麻瓜,4,2023/12/30 23:01,四川,4,和老妈看完了，得有十年没看这类剧了，还可以。
22,Cherry.兔,3,2023/9/19 12:58,广西,49,不知道为何这种一女三男的场景把它看下去了，张演技真挺好，檀有点出乎意料的好，邓不行。杨紫真的很厉害，哭戏一绝。不过剧的某些部分有些稀烂，比如说张的权谋戏份基本上没有特别去拍，所有都靠嘴讲，青丘公子怎么去管理自己的生意也没有，看看后面想怎么发展剧情……
22,Leave,4,2023/10/5 10:03,北京,35,爱的不同方式，在几个男人里面展现了如此大的差异化。相柳着实美强惨，深爱又隐忍，太心疼了。
22,念一露,3,2024/1/11 15:05,四川,0,两个男配深得我心
22,豆友533178414,3,2024/5/3 2:27,江苏,0,大场面很拉胯但是对手戏不错演员演技不错檀健次有好几个镜头演的很好但是那个挖心头血给我笑死了哈哈哈哈哈我
22,BisI,4,2024/2/18 6:05,广东,0,官配党yyds其实这编剧挺会的就一开始我接受不了的她慢慢铺垫剧情然后慢慢地我就可以接受了我看之前我不知道女主最后会和谁在一起谁是官配然后刚开始狐狸我觉得太弱了接受不了后来他的忠心我觉得可以了相柳刚开始真的太凶了家暴男后来从他要中蛊开始真有点心疼他了苍玄一开始设定是哥哥我就真的当兄妹情只能是哥哥后来哥哥一步步疯批的操作我又觉得可以了看剧时我以为官配会是哥哥因为他是男主一般不都和男主在一起的嘛然后我看有的剧情就像给男女主铺垫感情比如明明是去见狐狸回来却和哥哥说为了给他带傀儡还有去见狐狸是为了哥哥因为哥哥需要狐狸的帮助还好官配不是哥哥我看到后面他俩分手我以为会是哥哥我都要弃剧了还好后来刷字母站说官配是狐狸官配yyds
22,想飞的米米,4,2023/8/16 23:36,江西,21,分两季！调胃口！一季结束时竟然是丰隆，正如紫霞仙子说猜对了过程但没中结局，婚退了一季都没退成，瑾太柔弱了！还认为他是个狐狸来个反转狠角也成呢！剧内人物想法都太通透了（无谓情爱、只为自己想要、理性），都是神的思维模式吧！get到相柳还是他作为防风邶骑马黑衣高空射箭时，心目中的九头蛇应该更高大一些，担心选角盖过前两位男主吗？导演已经厚待了，每次相柳出场都附带音乐呢
22,沁时,5,2023/10/6 17:52,北京,51,我爱涂山璟！！！
22,尉迟 漠,未知,2024/2/18 5:00,浙江,0,看完了但是当成背景音看的感觉需要二刷
22,青时,5,2023/8/24 13:05,四川,143,我趣啊啊啊啊啊啊啊啊啊啊啊啊啊啊檀健次太帅了啊啊狠狠get到檀健次的颜了，天选相柳！！！
22,Joa,5,2023/9/9 22:16,上海,57,磕疯了！檀健次杀疯了！张晚意后期邓为前期也很绝！叶十七是人间理想，相柳是人间妄想，表哥是深渊中的陪伴和相守，是生命中最重要的人。
22,Ivanka,3,2024/2/17 19:23,北京,0,一个女主海了四五个，看了快30集还没搞清哪个是男主。
23,陳以叁,3,2023/8/22 13:48,四川,46,不管，我就是偏爱狐狸。
23,睿雨,3,2023/10/22 22:16,湖北,13,果然是十年前流行的言情…这摇摆不定，看着真蛋疼啊
23,shenqingiris,4,2023/12/31 5:17,广东,27,只嗑相柳，唯一的意难平。不知道为啥三个里面最无感的就是涂山璟
23,??*,2,2024/1/8 2:44,四川,10,21集弃。小六在成为小夭之后越来越没有了自己。她甚至没想过恢复自己强大的灵力，在一个以灵力为划分强弱标准的世界里。之后看了B站一些姐妹的分析以及大结局解说。这部剧的厌女思想太浓了。要不是各位演员演技在线甚至只想给一星。
23,胡歌我男神呀,5,2023/8/24 15:25,河南,85,好看！
23,千野良奈,4,2023/7/24 20:09,江西,1241,笑着告别，分开始才红了眼眶，小夭和小玹玱之间的情谊也蛮好哭的。
23,?,5,2023/8/16 15:07,广东,615,往哪个方向磕能遇上涂山璟这样的人。
23,gsl,3,2024/1/10 18:07,上海,1,不讨厌这剧，因为从制作上来说真的是精良，演员的表演也很好。但也没法很推崇，因为其实骨子里就是另一部《小时代》，男女主角都是衣食无忧、搞得都是天下大势，谈得都是天崩地裂，专为十几岁的恋爱脑少女准备的。当然，这样没啥不好，偶尔也调剂也需要，但看完没啥可回味的。
23,暮烟,4,2024/1/6 22:20,山东,1,比预期好，早古IP翻车的实在太多了
23,孙孙的豆瓣,5,2024/4/7 17:32,湖北,8,相柳真的好喜欢?啊啊啊啊真的好喜欢相柳！！！
23,弥补记忆丧失,5,2023/9/10 16:53,湖北,47,说实话拍摄剪辑很一般，但是演员真的好棒，而且桐华的作品真的我隔在多年还是会被感动，那种每个人命运里的无奈真的太喜欢。
23,铃兰啊铃兰,3,2023/12/17 14:26,北京,2,又是一部看完标记的。4个帅哥我爱看，难以抉择！不过女主毫无成长线也是醉了。
23,睿哥在此^O^,1,2024/1/10 9:13,广东,3,丑死了
23,wuli阿莹,5,2023/8/6 14:49,辽宁,388,好看！！
23,雪梨,4,2023/8/22 14:26,广西,69,相柳帅到我了相柳防风邶我想你
23,momo,3,2024/1/30 15:14,日本,5,3个男主最喜欢九头蛇形象最丰满，其他两个都挺俗套的，亲梅竹马妹控表哥，狐狸就没有个人人格整个贤妻良母男版。还有，没见过这么口口声声看似有主见实则非常恋爱脑的女主……跟热评一样的感觉，前面清水镇还好，后面真的乏了，好无聊，整天没事干主线就是谈恋爱闹别扭谈恋爱之间反复循环?
23,幽小可,4,2023/7/26 15:09,北京,577,除了第一集交代的有点拖沓，后边还挺好看的，女主演的很好，三个男主也各有特点，画面色调台词都很舒服，继续往后看
23,无事请旁观,4,2024/1/15 13:08,河北,12,相柳你糊涂啊?掺和这档子烂事儿干啥
23,杜皮,4,2024/2/24 21:31,江苏,7,在女主还是玟小六阶段，剧情还是不错的，后面恢复王姬身份后，除了相柳出场的片段其它都完全不想看了。
23,y,3,2023/8/15 20:27,江苏,2,相柳我给十颗星檀健次真是太棒了是我看过的古偶里演技最好的最惊艳的存在太好了妈呀太精彩了绝了眼神太有戏了相柳能遇到这么好的演员真是太幸运了只要他出场就是高光每一帧都极度舒适这年头我竟然还能看到如此仙品啊啊啊啊啊啊啊我疯了檀健次啊请多拍好剧好电影造福观众吧内?竟然还有这么一位优秀的演员我都要哭了在剧版人设被删改的情况下檀健次硬是挣扎出了相柳的风骨
24,___,3,2023/9/26 23:27,北京,20,相柳真的意难平??
24,佳嬷嬷（求职版,4,2024/3/2 1:19,湖南,1,延迟追剧好开心，可以一口气看完第一季，虽然剧本有些瑕疵但是瑕不掩瑜，演技都还不错，看的很投入。喜欢好多剧中角色。最喜欢小狐狸，理解了纣王。期待第二季。我觉得这部剧的插曲没有特别好听的，感情渲染方面差了一点挺可惜的。第二季插曲上给点力呀。
24,沉默书生,3,2023/8/22 13:07,重庆,78,感觉小夭变回身份后没有玟小六那么灵了，相柳很爱，后面主要是通过抖看剧。
24,Noni’s,3,2024/1/10 18:01,湖北,0,大病一场在家和妈妈一起看完了和涂山璟的线真的有点像家庭伦理剧好狗血?
24,十里八乡俊后生,2,2024/4/19 10:23,四川,0,不好看，女主一直在被虐待，遇见的都是渣男。
24,慕容一浪,1,2024/2/23 7:59,刚果民主共和国,8,剧情没有一点打人的
24,烟雨江湖,5,2023/7/28 10:33,,1409,现在的时代，编剧不行，演员演技不行是要凉的。观众已经厌倦了流量剧。嘉行也就没几个演技能拿的出手的，别说热巴演技好，呵呵，杨幂也算了，好好做老板就好了，杨幂公司的感觉都是颜值派，没什么演技派。私以为赵丽颖的演技是可以的，现在冒头的杨紫也不错，小花里面能想得到演技好的恕我想不出来几个。啥李易峰，杨洋这种能不能别凑热闹，最近欢瑞的任嘉伦，秦俊杰演技倒是不错，秦俊杰么颜值太弱了点。邓伦也可以啊，就是驼背了点，90后老阿姨想看部编剧OK，男女主演技OK的剧太难……为啥……有演技的青年演员数不出来……编剧没功底，有功底的还要注水赚钱……希望国产剧的春天能早点到来，近期看到香蜜，凰权，如懿传稍稍有些宽慰，但是还是靠着40岁的老演员在撑演技。青年演员能不能好好练点演技……
24,众乐不如独乐,4,2023/9/17 16:37,江苏,19,小说还原度很高，还可以
24,haytenkm,4,2023/8/19 18:34,江苏,1,“涂山家的狐狸太没用了”，七三转投夭柳、夭玹党！桐华是怎么做到把每个人物都写地这么苦、而每对CP又都好磕的！堂堂大王姬同时要三个男人怎么了？
24,鸥鹭,4,2023/9/2 14:30,广东,67,杨紫真的很难不路转粉事业粉应该不少吧这演技也太炸裂了
24,啊湫余,4,2024/1/20 4:55,加拿大,7,杨紫的颜值不足以说服我有三个男人同时爱她虽然这仨男的也不怎么样看得我难受选哪个都有点下不了手。女主为了帮相柳绑架女二也有点莫名其妙，为什么要用自己的真实身份小六去，她不怕苍玄生气把她收养的那些人给怎么样吗。她对相柳怎么就如此上心了，连后果都不顾了。她和相柳的剧情好多谈心，有点无聊。被男主打断腿也是无语，男主还能真杀了十七吗，为什么不一鼓作气的逃走呢。这样犹豫圣母的性格实在不是我的菜。男二也是懦弱无能，不晓得女主怎会会喜欢他。反而防风意映的性格还挺有趣的，演员也挺好看的。相柳很帅，银发质感很好，服饰也很仙气好看。（看到30集要爱上相柳了，至少真的献出自己帮到了女主，那个自杀的璟你一个人躺着吧，演的是啥啊，看得我尴尬）男主声音有点软，要是更低沉一点就更好了，一些生气的戏份，尾音总是很奇怪。
24,Rogan九宸,3,2023/9/26 0:09,河北,5,难评……可能因为我不喜欢看这种1V3的爱情故事……但是不得不说张晚意演技很不错，总感觉花在古偶上浪费了
24,和尚撞钟,4,2024/4/11 16:20,贵州,0,疯狂打call，第二季什么时候来？幺柳党磕生磕死_@@_
24,张大苹,3,2024/2/3 16:59,黑龙江,2,其实也就是两星，一个古偶片，颜值担当竟然是男人撑起来的。虽然我很喜欢杨紫，但不得不说这舒适圈她待的太久了，我想看她演现代大女主剧。张晚意和檀健次都很惊喜，好评一个。相柳真是太苦了，每一次的真心相待都偷偷摸摸，或者伪装成交换，嘴硬心软，自己吃苦。感觉片的很大问题其实在导演这，很多转折剧情推进都莫名其妙。
24,戒子,1,2023/9/29 9:46,山东,17,剧情真水又臭又长，台词像小学生写的
24,霑叔一声笑,4,2023/10/9 4:35,广西,11,喜欢相柳这款hhh10集以后get到了玱玹，他瞎得好好笑，这下好了，愣是嗑不下官配……体会到了以往古早男二粉的心情……一整个破防…不过我以为的刀子反倒变成了糖，就还可以，爱是克制的良好诠释??
24,摸?中,4,2024/2/27 18:23,重庆,2,确实挺还原小说的，我还是那么喜欢少昊，真是桀骜不羁的一生
24,瓜地小农,3,2024/4/11 21:20,浙江,2,杨紫和檀健次确实不错
24,岸辺露伴,3,2023/9/3 13:22,广西,155,我看长相思不是因为它好看，而是相柳在它手上。
24,1995往昔,5,2023/10/4 21:31,北京,18,爱而不得的帅气男人，总是让人心痛?
25,随风飘散,3,2023/8/26 11:41,浙江,13,这感情戏绕来绕去的头晕
25,顶流懒羊羊,3,2023/10/2 1:19,河南,2,时好时坏，演员最佳
25,竹小息,4,2023/9/6 15:27,北京,20,永远偏爱温柔的人设！！！喜欢夭璟，但我心疼夭玹，夭柳，什么都磕让我营养均衡
25,孟春之月,1,2023/7/28 13:16,安徽,2,她两耳傍肩三孔鼻未曾开言先转腚每一日蹲窝里把蛋来卧老粉嘴多半辈儿以为自己是只鸡那马户不知道他是一头驴那又鸟不知道他是一只鸡勾栏从来扮高雅自古公公好威名马户爱听那又鸟的曲三更的草鸡打鸣当司晨半扇门楣上裱真情它红描翅那个黑画皮绿绣鸡冠金镶蹄可是那从来煤蛋儿生来就黑不管你咋样洗呀那也是个脏东西那马户不知道他是一头驴那又鸟不知道他是一只鸡岂有画堂登猪狗哪来鞋拔作如意
25,CrossoverKing,4,2023/7/28 17:23,河南,715,一颗心被这剧反复拿捏，撒两口糖喂把刀子，关键是这刀子还合情合理，是早就埋下的伏笔，编剧确实有点东西
25,另一个分身的我,4,2023/9/22 17:57,广西,13,感觉还可以，玟小六变成小夭后，变得不那么快乐了，还是当男人随心所欲不被审判啊
25,奶油泡芙,5,2024/2/20 17:09,湖南,1,好看杨紫出品还是精品
25,史妖妖,3,2023/9/4 13:56,陕西,12,果然是不适合，这居然才是第一部……演一半这种确实看的人难受
25,法号天真,2,2024/1/6 19:47,浙江,11,剧情节奏慢，男主的表情和台词有点奇怪，就是很明显能让你感觉到他在演，很出戏。
25,支支吾吾了了,3,2023/10/18 23:46,山东,8,没看完，不喜欢相柳那个角色
25,原来是富婆呀！,5,2024/1/5 16:19,江苏,4,期待第二部
25,王哲z,5,2024/1/3 22:13,湖南,4,巨巨巨好看2023最上头的剧，我妈安利我看的！！太好看啦！！！
25,Kilua迷妹,5,2023/10/1 22:08,湖北,17,我已掉入夭柳深坑，be是种美学，玻璃渣里找糖，很好看
25,初夏,4,2023/10/1 14:16,北京,8,陷入了十七的深情中，不能自拔。
25,flower,4,2023/10/7 13:13,湖南,9,相柳意难平
25,qxygr,3,2024/2/6 13:31,江西,3,我是天下出身最高贵的女子，我经历凄惨，未来的天下至主是我哥哥，他爱我他虐我，天下最有钱的人是我捡到的，他爱我爱的要死，天下武力最强的妖族爱我，他随时可为我舍命，好土，我好爱，再次感叹，有个有演技的女演员真好
25,恺音Kyin,4,2024/1/6 17:19,云南,7,长相思，思相柳
25,说好了不动情,4,2024/1/24 9:05,浙江,6,玱玹到底是近视多少度，十几集才发现小六是他的妹妹，相柳也真是的，九个头没有一张嘴能开口的，没想到柳柳蛇这么早就喜欢上小夭了，总体来说还行吧
25,Jolizz,4,2024/1/21 11:47,上海,15,不喜欢璟，喜欢相柳那隐忍而强大的爱
25,饭思哲,3,2023/10/2 4:50,加拿大,7,磕错cp了，就算不是相柳也该是哥哥啊？现在就是吃了翔的心情
26,smilefish,3,2024/2/4 4:07,泰国,1,结局这……经常连不起来或中断的剧情，我竟然还是连日看完了
26,何袖,5,2023/8/6 14:45,山西,634,刚开始到时候，就想让女主一人舞事业登基，然后allin！！！管他表哥狐狸还是九头妖大将军，全部收入囊中！！！（捂脸行吧这个不现实）追到现在完全对相柳怜爱了，暴风哭泣，檀多多诠释的太细腻了！！！垂直入坑檀健次，考古一个礼拜了还是停不下来，现在到处找各位太太的粮，太太们，饿饿，饭饭。。。
26,大树之后,4,2023/9/23 10:23,贵州,26,三倍速看完，檀健次演技真不错，几位年轻演员演技都挺好，就是剧情有点太老套
26,momo,3,2024/1/14 16:35,湖南,0,剧情我没啥好说的，都2023年了女主的人设居然还是周转于几个强大男人之间的“宝物”。。前面清水镇小六时期好一点，王姬部分就是完全。。。唯一一点好是涂山璟那个人设确实太绝了。
26,爱尔那尼,3,2024/2/4 1:04,江苏,4,三对爱情满足了大多数女孩的感情幻想。官配太磨叽太甜，不太get到；表哥表妹骨科我爱，也是那句“我想和你长相守有错吗？”吸引来看的；柳夭虐恋我爱，虐天虐地虐我大爱。张晚意和檀健次演的好??。看过张晚意几部正剧，没想到古偶扮相挺好看，年轻帝王的感觉拿捏很好。檀健次是第一次看，出乎意料，相柳人设太好了，但他的演技给人设增加好感度爆表。
26,元姀,3,2023/10/8 8:04,加纳,2,我比较磕小夭和表哥之间相依为命的情感，夭璟和夭柳的相处过程中我总控制不住想：这样不平等的亲密关系真能健康存在的吗？其他情节也比较古早小儿科，服化道很漂亮，主演演技及格。
26,江雪一碗酒,3,2023/9/14 9:53,江苏,7,相柳是帅的，但是年纪大了嗑不了一点这种隐忍成全爱在心口难开，学学隔壁17长点嘴吧
26,Momo,1,2023/7/29 18:36,广东,5,很喜欢书所以去瞥了一眼明知不会好看的剧果然：国产男明星个比个的瘦鸡看上去贫血肾虚毫无美感演技烂得自不必说连花瓶都当不了杨紫不适合演小夭国产剧情编写个比个的烂而无聊废话连篇装腔作势快进都看不下去导演运镜美吗？？不美服化道也并不高级都是千篇一律的降智古偶罢了靠着这些中国观众的审美可以继续疯狂倒退毫无下线他们的钱也更好赚啦！只能说：yue透了yue！yue！yue！
26,颜颜,4,2024/4/27 20:31,上海,3,演员演技在线、颜值在线。发现檀健次宝藏男孩一枚，扮相绝美、演技令人动容。期待第二季吧！
26,momo,3,2023/7/31 21:07,河北,0,杨紫yyds，，继香蜜沉沉烬如霜之后第二部好看的仙侠剧?????———后面剧情不如清水镇，有点拖沓，先扣一星，男二角色有点工具人了，特效不太好，三星半吧
26,迷宫,4,2024/3/12 16:35,河南,2,看了几集，这剧作质量惊到我了，剧情是有点古早，bgm也不太好听，但这都是小瑕疵，主要是剧本演技都非常给力啊
26,搁浅还划水,5,2023/9/6 16:26,山东,35,杨紫演技牛逼，太厉害了，认错娘那里看哭我，夭璟太甜啦
26,·京極Kyōko·,3,2024/4/3 2:21,英国,2,剧情真的好癫啊……但檀健次不错
26,就这样怎么着,5,2023/8/26 14:21,甘肃,71,第一部看完去看原著了，总的来说几位演员演的让我很自然的在看书的过程中带入了，整部剧看似谈情说爱，但是最后所有人都在爱情和其他之间选择了放弃爱情，所以这整部剧立意很高
26,?,2,2023/8/11 19:42,贵州,642,厕品导演编剧宣发创作出来的厕品工业糖精恋综情景剧。一星给清水镇一星给玟小六等少数几个演员，已经是宽容的给法了。
26,林羡,5,2023/9/27 19:35,辽宁,7,要看第二部快点开始吧
26,WJy7,3,2023/9/10 12:29,山东,15,第一次get到邓为的帅！！！这样的忠心帅气有才华又多金的小奶狗谁不喜欢呢！但是，他说的很多话太像画大饼了，要我我也会生气！人生在世，别被太多东西束缚，不然会伤害自己，更会伤害你爱的人。
26,汤圆圆,3,2023/9/15 20:05,广东,0,因这部戏成为了多多的粉丝。看完书之后觉得，另外一个适合相柳的演员是汪铎，蛇系脸，身形高大，眼神冷漠，更有神魔不可方物的冷血疏离感。多多本质是个甜哥，和小夭的互动偶尔有人夫感，就是汪铎的演技估计没有多多自然且有细节。
26,比干,5,2023/7/29 13:38,浙江,2425,我求求了相柳能不能是男主
26,趣多多姑娘°,4,2023/9/10 9:03,江苏,17,这个结局我喜欢，喜欢张晚意。
27,月牙SoulMoon,5,2023/10/1 20:33,广西,10,邓为-涂山璟，让理想的爱人的形象在外在和内在均得以具化。他经历了巨大的灾难，但仍然对世界报之以歌，有顶尖的谋略，却不参与权势的争夺，高贵而谦卑，慈悲而智慧，乃人间妄想也。虽这个世界破破烂烂，但这样完美的形象，永存于向往真爱的每个人内心那个美好的角落里。
27,like Journey,4,2023/8/29 14:35,安哥拉,81,四星都给戏份不多但逢出场即是高光的相柳，赞檀健次的演技和原声台词，眼波流转的各种眼神戏真的太精彩了~唱的两首ost也很好听，此外，外形和服道化跟原著中角色的契合度也很高，感谢演员本人和团队的用心，演活了我心中的相柳
27,乐乐小乐,4,2023/9/17 14:29,上海,18,期待一下第二季吧～
27,siddhar,3,2023/10/13 21:11,上海,21,看了一半弃剧。古偶没少看，第一次被官配的感情戏膈应到……除了这点啥都好，但是这一点太要命了。3分给除此以外的其他。
27,爱做白日梦的七,2,2024/4/18 15:06,浙江,0,说一下为什么只打2星，毕竟它豆瓣7.8了。按理说她应该是大女主剧，但是杨紫的外貌不行，剧情也更加配不上什么大女主，女主压根撑不起来，然后元素很多，但是剧情稀碎，一个元素也没讲好。杨紫的演技是OK的，但是颜值真的一般，我希望下次有别的大美女演这种剧情，然后这部剧男主们的颜值可以。
27,板烧番茄鱼,3,2024/2/16 20:09,广东,1,看了半天没有什么映像深的桥段，古偶只剩下靠感情反复推拉拽扩充剧情了
27,蜗牛淇水汤汤,5,2023/8/7 16:03,重庆,355,啊啊啊！！！嗑到了，咋那么好看啊！女主加三个男主我都喜欢～
